user_id,route_id,distance_km_user,elevation_meters_user,surface_type_user,average_pace_min_per_km,rating,start_date,distance_km_route,elevation_meters_route,surface_type_route,difficulty_score
jmendoza,R065,11.51,120,Trail,3.55,5,2025-01-01 00:46:12.679314,11.51,120,Trail,3.51
jmendoza,R006,5.49,88,Trail,5.16,1,2025-04-28 13:13:38.682428,5.49,88,Trail,1.98
jmendoza,R030,9.8,107,Road,4.88,3,2025-01-27 20:24:14.289903,9.8,107,Road,3.03
jmendoza,R085,7.16,126,Mixed,3.79,1,2025-05-08 20:29:17.048815,7.16,126,Mixed,2.69
jmendoza,R052,7.86,294,Mixed,4.38,2,2025-05-06 14:20:30.577617,7.86,294,Mixed,4.52
jmendoza,R084,7.5,175,Trail,4.19,1,2024-12-09 01:00:17.008444,7.5,175,Trail,3.25
jmendoza,R064,17.69,231,Road,5.08,1,2025-09-17 08:10:44.292036,17.69,231,Road,5.85
jenkinsdanielle,R090,7.37,116,Trail,4.49,1,2025-08-25 20:36:27.996073,7.37,116,Trail,2.64
jenkinsdanielle,R047,11.92,133,Trail,4.3,2,2025-01-22 05:35:10.934624,11.92,133,Trail,3.71
jenkinsdanielle,R086,11.81,168,Road,3.9,2,2025-08-16 02:38:06.227332,11.81,168,Road,4.04
jenkinsdanielle,R063,10.82,199,Trail,5.05,1,2025-06-28 12:51:29.938081,10.82,199,Trail,4.15
jenkinsdanielle,R095,15.12,182,Road,5.41,4,2025-05-01 04:39:56.501465,15.12,182,Road,4.84
jenkinsdanielle,R066,13.16,141,Road,4.24,3,2024-12-31 19:35:23.809456,13.16,141,Road,4.05
jenkinsdanielle,R006,5.49,88,Trail,4.97,1,2024-10-20 16:20:00.210057,5.49,88,Trail,1.98
jenkinsdanielle,R054,11.77,0,Road,4.52,2,2025-05-30 10:00:31.476904,11.77,0,Road,2.24
jenkinsdanielle,R015,17.31,0,Trail,5.01,4,2025-05-07 09:30:46.547703,17.31,0,Trail,2.86
jenkinsdanielle,R023,1.0,113,Trail,4.47,1,2025-08-01 16:04:59.831264,1.0,113,Trail,1.24
jenkinsdanielle,R099,14.17,0,Road,4.45,4,2025-07-10 09:46:50.989759,14.17,0,Road,2.29
jenkinsdanielle,R005,2.05,214,Trail,5.09,1,2025-08-09 05:24:14.433770,2.05,214,Trail,2.55
jenkinsdanielle,R063,10.82,199,Trail,4.69,1,2025-01-30 13:03:35.732457,10.82,199,Trail,4.15
jenkinsdanielle,R069,8.51,58,Road,4.71,1,2024-10-15 03:03:15.481424,8.51,58,Road,2.28
jenkinsdanielle,R052,7.86,294,Mixed,4.81,1,2025-01-29 20:13:39.668972,7.86,294,Mixed,4.52
jenkinsdanielle,R036,11.21,161,Road,4.91,1,2025-04-16 20:49:06.729375,11.21,161,Road,3.85
jenkinsdanielle,R026,13.37,178,Track,3.96,3,2025-06-14 03:58:04.265337,13.37,178,Track,4.45
jenkinsdanielle,R082,11.49,0,Trail,4.03,2,2025-04-05 17:09:22.941861,11.49,0,Trail,1.49
jenkinsdanielle,R066,13.16,141,Road,4.36,3,2024-12-30 03:24:26.693303,13.16,141,Road,4.05
jenkinsdanielle,R029,10.6,0,Road,4.26,1,2024-10-29 06:51:31.973015,10.6,0,Road,1.88
jenkinsdanielle,R001,12.94,229,Road,5.35,3,2025-01-03 20:44:45.938283,12.94,229,Road,4.87
jenkinsdanielle,R059,11.53,18,Trail,4.3,2,2024-10-09 14:59:28.453846,11.53,18,Trail,2.49
jenkinsdanielle,R044,6.81,59,Road,3.91,1,2024-10-09 17:00:43.477011,6.81,59,Road,1.96
jenkinsdanielle,R058,14.42,38,Trail,4.2,4,2024-12-13 22:39:54.570030,14.42,38,Trail,3.26
jenkinsdanielle,R063,10.82,199,Trail,5.23,1,2024-11-10 04:23:54.285040,10.82,199,Trail,4.15
jenkinsdanielle,R064,17.69,231,Road,4.06,3,2025-07-24 11:11:31.416793,17.69,231,Road,5.85
jenkinsdanielle,R013,6.28,220,Road,5.39,1,2025-08-23 17:49:53.431228,6.28,220,Road,3.45
jenkinsdanielle,R005,2.05,214,Trail,4.61,1,2024-10-14 23:39:08.100765,2.05,214,Trail,2.55
jenkinsdanielle,R083,18.99,0,Road,4.94,2,2025-01-03 15:00:01.892425,18.99,0,Road,3.48
jenkinsdanielle,R059,11.53,18,Trail,5.0,2,2025-05-30 03:07:00.948612,11.53,18,Trail,2.49
jenkinsdanielle,R047,11.92,133,Trail,4.94,2,2025-05-28 04:46:03.563302,11.92,133,Trail,3.71
jenkinsdanielle,R081,6.69,121,Road,3.92,1,2024-11-13 19:10:00.139811,6.69,121,Road,2.55
jenkinsdanielle,R055,16.18,67,Trail,4.33,5,2025-04-01 10:45:21.306878,16.18,67,Trail,3.91
jenkinsdanielle,R078,12.57,66,Road,4.57,2,2025-07-03 14:23:40.259380,12.57,66,Road,3.18
jenkinsdanielle,R005,2.05,214,Trail,5.42,1,2024-10-17 11:37:20.101228,2.05,214,Trail,2.55
jenkinsdanielle,R068,16.71,0,Road,4.99,4,2024-11-24 10:24:22.710288,16.71,0,Road,3.27
jenkinsdanielle,R052,7.86,294,Mixed,4.64,1,2025-05-28 18:07:51.273095,7.86,294,Mixed,4.52
jenkinsdanielle,R100,7.02,0,Trail,4.52,1,2024-11-26 05:44:27.412441,7.02,0,Trail,0.84
jenkinsdanielle,R038,6.88,111,Road,4.75,1,2024-11-22 09:25:32.407809,6.88,111,Road,2.49
jenkinsdanielle,R064,17.69,231,Road,5.42,3,2025-03-03 17:13:32.339213,17.69,231,Road,5.85
jenkinsdanielle,R023,1.0,113,Trail,4.59,1,2025-06-12 05:38:54.388654,1.0,113,Trail,1.24
jenkinsdanielle,R069,8.51,58,Road,4.46,1,2025-03-19 14:28:52.330594,8.51,58,Road,2.28
jenkinsdanielle,R078,12.57,66,Road,4.97,2,2025-05-24 03:29:41.136418,12.57,66,Road,3.18
jenkinsdanielle,R075,9.4,145,Road,4.77,1,2024-12-17 09:54:21.117569,9.4,145,Road,3.33
jenkinsdanielle,R053,8.94,128,Road,3.84,1,2025-07-23 13:20:07.626146,8.94,128,Road,3.07
jenkinsdanielle,R035,11.65,67,Road,4.46,2,2025-01-05 11:47:23.810964,11.65,67,Road,3.0
jenkinsdanielle,R049,1.0,124,Road,4.44,1,2024-11-26 00:00:15.728053,1.0,124,Road,1.37
jenkinsdanielle,R062,7.22,186,Road,4.93,1,2025-06-21 07:13:51.324198,7.22,186,Road,3.3
jenkinsdanielle,R055,16.18,67,Trail,5.3,5,2024-12-08 10:30:35.559361,16.18,67,Trail,3.91
jenkinsdanielle,R066,13.16,141,Road,4.1,3,2024-11-28 14:21:50.084321,13.16,141,Road,4.05
michael74,R042,13.7,139,Road,3.65,5,2025-09-13 17:18:54.406329,13.7,139,Road,4.13
michael74,R061,3.86,0,Road,4.0,1,2025-07-30 07:48:33.029744,3.86,0,Road,0.29
michael74,R046,5.37,206,Road,4.36,1,2024-11-15 07:15:33.257375,5.37,206,Road,3.13
michael74,R098,11.19,137,Trail,5.08,3,2025-01-30 05:30:48.179160,11.19,137,Trail,3.6
michael74,R061,3.86,0,Road,4.03,1,2024-11-17 00:22:08.247703,3.86,0,Road,0.29
michael74,R009,11.05,87,Trail,4.93,3,2024-12-24 22:22:57.065546,11.05,87,Trail,3.08
michael74,R006,5.49,88,Trail,4.58,1,2024-10-08 23:02:26.799148,5.49,88,Trail,1.98
michael74,R094,11.45,17,Trail,4.23,3,2025-01-09 05:34:13.158535,11.45,17,Trail,2.46
michael74,R091,9.73,23,Mixed,3.97,2,2025-05-15 00:37:32.066056,9.73,23,Mixed,2.18
michael74,R015,17.31,0,Trail,4.48,2,2025-08-28 02:12:55.412852,17.31,0,Trail,2.86
michael74,R080,16.29,44,Road,5.04,3,2025-07-17 10:46:46.822099,16.29,44,Road,3.7
michael74,R020,15.14,113,Road,4.81,4,2025-03-13 19:14:26.489072,15.14,113,Road,4.16
michael74,R034,15.13,0,Road,4.75,4,2025-03-15 00:31:37.649155,15.13,0,Road,2.49
michael74,R084,7.5,175,Trail,3.77,1,2025-02-27 00:13:49.100236,7.5,175,Trail,3.25
michael74,R006,5.49,88,Trail,3.99,1,2025-02-13 02:03:30.356780,5.49,88,Trail,1.98
michael74,R064,17.69,231,Road,4.95,2,2025-06-21 12:13:14.952790,17.69,231,Road,5.85
michael74,R063,10.82,199,Trail,4.02,3,2025-08-29 02:55:36.194868,10.82,199,Trail,4.15
michael74,R100,7.02,0,Trail,5.2,1,2025-02-20 11:02:01.064085,7.02,0,Trail,0.84
michael74,R024,10.76,50,Trail,4.1,3,2025-03-19 02:22:14.729024,10.76,50,Trail,2.65
michael74,R065,11.51,120,Trail,3.71,3,2025-06-11 10:01:26.710840,11.51,120,Trail,3.51
michael74,R078,12.57,66,Road,4.44,4,2025-07-23 10:46:07.198106,12.57,66,Road,3.18
michael74,R036,11.21,161,Road,4.1,3,2025-04-13 22:35:22.495627,11.21,161,Road,3.85
michael74,R012,13.62,121,Road,4.13,5,2025-04-15 03:20:50.092964,13.62,121,Road,3.94
michael74,R053,8.94,128,Road,5.18,1,2025-08-16 17:51:10.484586,8.94,128,Road,3.07
michael74,R097,14.16,0,Trail,3.17,5,2025-01-04 01:04:42.366318,14.16,0,Trail,2.74
michael74,R011,8.76,171,Road,4.76,1,2025-07-20 02:41:59.353923,8.76,171,Road,3.46
michael74,R003,13.8,216,Road,4.95,5,2024-10-31 05:02:11.000205,13.8,216,Road,4.92
michael74,R022,15.08,98,Road,4.42,4,2025-09-11 15:09:28.318269,15.08,98,Road,4.0
michael74,R049,1.0,124,Road,4.83,1,2025-07-06 06:42:06.083594,1.0,124,Road,1.37
michael74,R086,11.81,168,Road,5.61,3,2025-03-06 01:20:12.660132,11.81,168,Road,4.04
michael74,R065,11.51,120,Trail,4.98,3,2025-01-27 10:58:17.178512,11.51,120,Trail,3.51
michael74,R084,7.5,175,Trail,5.06,1,2025-01-08 08:39:33.569091,7.5,175,Trail,3.25
michael74,R074,11.06,224,Road,5.42,3,2025-03-28 22:33:59.943554,11.06,224,Road,4.45
michael74,R054,11.77,0,Road,3.52,3,2025-03-28 02:52:42.648443,11.77,0,Road,2.24
michael74,R097,14.16,0,Trail,5.15,5,2025-06-18 18:12:56.651604,14.16,0,Trail,2.74
michael74,R053,8.94,128,Road,5.09,1,2025-08-24 06:12:19.661681,8.94,128,Road,3.07
michael74,R014,29.98,72,Trail,5.54,1,2025-03-04 07:54:25.003354,29.98,72,Trail,6.72
michael74,R089,22.45,266,Trail,5.03,1,2025-01-02 01:36:16.147864,22.45,266,Trail,7.15
michael74,R082,11.49,0,Trail,5.67,3,2025-08-17 18:23:03.195041,11.49,0,Trail,1.49
michael74,R073,10.2,66,Road,4.17,2,2025-05-18 15:54:29.248068,10.2,66,Road,2.7
michael74,R093,15.33,97,Trail,4.66,4,2025-03-05 04:08:56.965755,15.33,97,Trail,4.04
michael74,R062,7.22,186,Road,4.58,1,2025-04-13 18:07:43.263531,7.22,186,Road,3.3
michael74,R100,7.02,0,Trail,5.28,1,2025-05-27 16:48:02.629269,7.02,0,Trail,0.84
michael74,R093,15.33,97,Trail,3.92,4,2024-10-14 19:31:32.291360,15.33,97,Trail,4.04
michael74,R059,11.53,18,Trail,4.39,3,2025-08-18 23:41:52.973755,11.53,18,Trail,2.49
michael74,R042,13.7,139,Road,4.5,5,2025-09-01 18:07:15.376483,13.7,139,Road,4.13
michael74,R055,16.18,67,Trail,4.8,3,2025-02-07 02:51:28.923444,16.18,67,Trail,3.91
michael74,R024,10.76,50,Trail,4.17,3,2025-04-05 09:12:08.202919,10.76,50,Trail,2.65
michael74,R029,10.6,0,Road,4.12,3,2025-07-12 09:42:54.482935,10.6,0,Road,1.88
michael74,R024,10.76,50,Trail,4.24,3,2025-01-02 07:21:40.033365,10.76,50,Trail,2.65
jorge98,R092,18.44,148,Road,4.66,4,2025-07-12 03:30:34.460327,18.44,148,Road,5.16
jorge98,R030,9.8,107,Road,5.24,1,2025-02-28 02:10:31.656748,9.8,107,Road,3.03
jorge98,R011,8.76,171,Road,5.14,1,2025-03-30 00:44:20.620656,8.76,171,Road,3.46
jorge98,R096,17.2,62,Mixed,4.87,5,2024-12-14 18:57:15.157133,17.2,62,Mixed,4.06
jorge98,R013,6.28,220,Road,4.98,1,2024-10-25 15:56:57.444157,6.28,220,Road,3.45
jorge98,R072,7.57,0,Road,4.84,1,2025-02-19 23:39:26.902501,7.57,0,Road,1.12
jorge98,R061,3.86,0,Road,5.31,1,2024-10-21 00:00:30.319454,3.86,0,Road,0.29
jorge98,R091,9.73,23,Mixed,4.45,1,2024-12-11 07:44:47.658037,9.73,23,Mixed,2.18
jorge98,R052,7.86,294,Mixed,5.43,1,2025-05-14 03:21:03.769221,7.86,294,Mixed,4.52
jorge98,R023,1.0,113,Trail,4.08,1,2025-03-30 14:11:49.837517,1.0,113,Trail,1.24
jorge98,R018,10.64,190,Trail,5.72,1,2025-04-08 21:23:48.266177,10.64,190,Trail,4.03
jorge98,R013,6.28,220,Road,4.8,1,2024-12-13 05:32:26.999420,6.28,220,Road,3.45
jorge98,R075,9.4,145,Road,4.65,1,2025-01-21 01:36:31.833680,9.4,145,Road,3.33
jorge98,R049,1.0,124,Road,4.97,1,2025-07-07 03:11:50.382097,1.0,124,Road,1.37
jorge98,R029,10.6,0,Road,4.74,1,2024-11-09 17:34:50.181839,10.6,0,Road,1.88
jorge98,R045,5.3,84,Trail,3.05,1,2024-12-05 04:38:28.102458,5.3,84,Trail,1.9
jorge98,R042,13.7,139,Road,3.89,2,2024-12-21 13:06:48.025577,13.7,139,Road,4.13
jorge98,R095,15.12,182,Road,4.55,3,2025-07-13 08:21:41.510598,15.12,182,Road,4.84
jorge98,R052,7.86,294,Mixed,4.88,1,2024-10-06 22:31:47.407081,7.86,294,Mixed,4.52
jorge98,R039,1.0,47,Road,3.54,1,2025-03-22 23:04:28.925687,1.0,47,Road,-0.09
jorge98,R091,9.73,23,Mixed,5.41,1,2025-06-19 03:57:34.236331,9.73,23,Mixed,2.18
jorge98,R053,8.94,128,Road,4.32,1,2025-09-03 04:17:13.776762,8.94,128,Road,3.07
jorge98,R033,16.5,93,Trail,4.71,4,2025-02-01 21:56:08.658618,16.5,93,Trail,4.23
jorge98,R033,16.5,93,Trail,4.27,4,2024-11-06 08:42:08.800351,16.5,93,Trail,4.23
jorge98,R031,10.04,204,Road,4.5,1,2025-05-22 10:10:02.169771,10.04,204,Road,4.04
jorge98,R095,15.12,182,Road,4.64,3,2025-01-10 23:21:54.581811,15.12,182,Road,4.84
jorge98,R041,6.93,142,Road,4.35,1,2024-10-18 06:28:07.100622,6.93,142,Road,2.8
jorge98,R044,6.81,59,Road,4.24,1,2025-03-11 09:47:39.130485,6.81,59,Road,1.96
jorge98,R065,11.51,120,Trail,4.34,1,2025-02-17 08:41:23.277786,11.51,120,Trail,3.51
jorge98,R089,22.45,266,Trail,5.25,1,2024-10-28 17:24:07.447491,22.45,266,Trail,7.15
jorge98,R066,13.16,141,Road,4.42,1,2025-03-01 08:03:07.480640,13.16,141,Road,4.05
jorge98,R017,17.65,115,Road,4.46,5,2025-08-10 22:38:22.433539,17.65,115,Road,4.68
jorge98,R052,7.86,294,Mixed,5.26,1,2024-12-19 09:22:59.610093,7.86,294,Mixed,4.52
jorge98,R042,13.7,139,Road,5.2,2,2024-11-22 06:04:40.428663,13.7,139,Road,4.13
jorge98,R096,17.2,62,Mixed,5.03,5,2024-12-13 13:56:12.653505,17.2,62,Mixed,4.06
jorge98,R032,8.33,94,Track,4.81,1,2025-05-04 08:06:19.028403,8.33,94,Track,2.61
jorge98,R074,11.06,224,Road,4.12,1,2025-02-23 20:20:53.433107,11.06,224,Road,4.45
jorge98,R007,15.62,82,Road,5.38,3,2025-08-28 22:41:37.880190,15.62,82,Road,3.94
jorge98,R018,10.64,190,Trail,4.4,1,2025-01-10 02:53:08.505270,10.64,190,Trail,4.03
jorge98,R060,17.54,0,Road,3.94,5,2025-05-10 21:19:53.384913,17.54,0,Road,3.32
jorge98,R083,18.99,0,Road,4.1,4,2024-11-16 05:43:31.139029,18.99,0,Road,3.48
jorge98,R046,5.37,206,Road,4.86,1,2024-12-07 17:10:48.471163,5.37,206,Road,3.13
jorge98,R064,17.69,231,Road,4.33,5,2025-05-12 03:00:38.095391,17.69,231,Road,5.85
jorge98,R030,9.8,107,Road,4.82,1,2025-02-01 02:16:26.205398,9.8,107,Road,3.03
jorge98,R008,17.81,106,Trail,3.99,5,2025-02-04 14:26:18.501762,17.81,106,Trail,4.62
jorge98,R041,6.93,142,Road,4.16,1,2025-02-22 02:32:03.673765,6.93,142,Road,2.8
jorge98,R027,6.8,93,Mixed,4.52,1,2025-09-06 11:55:02.054452,6.8,93,Mixed,2.29
jorge98,R080,16.29,44,Road,4.91,4,2025-07-25 02:26:32.162277,16.29,44,Road,3.7
jorge98,R009,11.05,87,Trail,3.81,1,2025-05-16 15:18:58.435571,11.05,87,Trail,3.08
jorge98,R053,8.94,128,Road,4.83,1,2025-03-07 23:41:50.281302,8.94,128,Road,3.07
sara71,R090,7.37,116,Trail,5.16,1,2025-01-29 22:32:43.049424,7.37,116,Trail,2.64
sara71,R033,16.5,93,Trail,4.99,4,2025-02-23 13:08:12.658104,16.5,93,Trail,4.23
sara71,R037,3.91,192,Mixed,4.7,1,2024-10-28 02:11:06.729163,3.91,192,Mixed,2.7
sara71,R093,15.33,97,Trail,4.62,5,2025-09-10 14:27:36.028278,15.33,97,Trail,4.04
sara71,R033,16.5,93,Trail,3.58,4,2024-10-24 17:35:19.394540,16.5,93,Trail,4.23
sara71,R073,10.2,66,Road,4.63,1,2025-02-18 18:12:32.752474,10.2,66,Road,2.7
sara71,R099,14.17,0,Road,4.17,4,2024-10-09 04:22:51.249304,14.17,0,Road,2.29
sara71,R037,3.91,192,Mixed,4.75,1,2025-03-04 00:05:01.862985,3.91,192,Mixed,2.7
sara71,R067,12.97,93,Trail,5.05,3,2025-07-10 19:18:05.448147,12.97,93,Trail,3.52
sara71,R050,19.19,44,Road,4.63,2,2025-06-23 01:21:23.357449,19.19,44,Road,4.28
sara71,R092,18.44,148,Road,4.74,2,2024-11-02 04:24:52.155979,18.44,148,Road,5.16
sara71,R057,17.76,205,Road,4.87,3,2024-10-20 22:44:19.323549,17.76,205,Road,5.6
sara71,R015,17.31,0,Trail,4.02,3,2025-06-10 10:03:18.520476,17.31,0,Trail,2.86
sara71,R009,11.05,87,Trail,4.51,2,2025-04-18 22:26:52.583751,11.05,87,Trail,3.08
sara71,R051,17.09,156,Road,4.72,3,2024-10-08 11:37:13.469576,17.09,156,Road,4.98
sara71,R089,22.45,266,Trail,5.06,1,2025-01-20 19:35:25.731878,22.45,266,Trail,7.15
sara71,R079,11.29,250,Road,4.98,2,2024-11-26 19:36:44.712479,11.29,250,Road,4.75
sara71,R044,6.81,59,Road,4.02,1,2025-07-28 04:11:07.056592,6.81,59,Road,1.96
sara71,R034,15.13,0,Road,4.58,5,2024-11-08 11:00:10.345273,15.13,0,Road,2.49
sara71,R020,15.14,113,Road,5.02,5,2024-12-26 11:11:23.347969,15.14,113,Road,4.16
sara71,R060,17.54,0,Road,4.32,3,2024-12-07 07:31:19.605257,17.54,0,Road,3.32
sara71,R041,6.93,142,Road,4.0,1,2024-11-28 21:24:10.403748,6.93,142,Road,2.8
sara71,R078,12.57,66,Road,5.18,3,2024-12-19 09:43:04.500661,12.57,66,Road,3.18
sara71,R020,15.14,113,Road,5.14,5,2025-04-08 15:34:03.323641,15.14,113,Road,4.16
sara71,R045,5.3,84,Trail,3.88,1,2025-09-04 12:27:42.321182,5.3,84,Trail,1.9
sara71,R074,11.06,224,Road,5.97,2,2025-01-17 09:47:59.229209,11.06,224,Road,4.45
sara71,R057,17.76,205,Road,5.44,3,2025-08-13 05:00:13.826298,17.76,205,Road,5.6
sara71,R066,13.16,141,Road,4.12,3,2024-12-31 09:53:42.683030,13.16,141,Road,4.05
sara71,R027,6.8,93,Mixed,5.81,1,2025-06-22 16:38:36.242054,6.8,93,Mixed,2.29
sara71,R100,7.02,0,Trail,4.68,1,2025-02-14 17:44:29.367735,7.02,0,Trail,0.84
sara71,R085,7.16,126,Mixed,3.91,1,2024-12-08 13:39:28.367433,7.16,126,Mixed,2.69
sara71,R098,11.19,137,Trail,5.16,2,2025-06-09 03:05:00.702055,11.19,137,Trail,3.6
sara71,R054,11.77,0,Road,4.43,2,2025-03-28 03:13:03.479008,11.77,0,Road,2.24
sara71,R069,8.51,58,Road,4.05,1,2025-09-21 08:20:49.022131,8.51,58,Road,2.28
sara71,R099,14.17,0,Road,5.47,4,2025-02-16 12:46:36.906462,14.17,0,Road,2.29
sara71,R071,1.0,79,Trail,4.09,1,2025-02-10 16:57:06.880992,1.0,79,Trail,0.7
sara71,R023,1.0,113,Trail,4.61,1,2025-05-02 04:02:22.448240,1.0,113,Trail,1.24
sara71,R060,17.54,0,Road,4.6,3,2025-04-17 18:33:56.293259,17.54,0,Road,3.32
sara71,R088,14.69,97,Track,3.91,5,2025-04-24 23:22:33.670223,14.69,97,Track,3.91
sara71,R043,5.11,182,Road,4.61,1,2025-01-24 17:22:07.682568,5.11,182,Road,2.84
sara71,R076,17.92,15,Trail,4.2,3,2025-03-23 08:23:50.893610,17.92,15,Trail,3.73
sara71,R005,2.05,214,Trail,5.47,1,2025-06-21 05:44:47.472615,2.05,214,Trail,2.55
sara71,R027,6.8,93,Mixed,4.04,1,2025-06-28 02:08:53.930403,6.8,93,Mixed,2.29
sara71,R098,11.19,137,Trail,5.03,2,2024-12-13 11:40:27.035204,11.19,137,Trail,3.6
sara71,R015,17.31,0,Trail,4.47,3,2025-01-27 07:19:45.775604,17.31,0,Trail,2.86
sara71,R033,16.5,93,Trail,4.36,4,2025-08-24 10:27:51.973542,16.5,93,Trail,4.23
sara71,R042,13.7,139,Road,4.54,4,2025-04-29 02:15:36.278920,13.7,139,Road,4.13
sara71,R047,11.92,133,Trail,4.44,2,2025-04-14 03:50:34.202197,11.92,133,Trail,3.71
sara71,R002,15.43,218,Road,5.49,5,2025-02-23 17:35:00.522093,15.43,218,Road,5.27
sara71,R080,16.29,44,Road,4.44,4,2025-08-11 10:19:01.536926,16.29,44,Road,3.7
donaldlee,R055,16.18,67,Trail,5.37,5,2025-04-28 22:08:15.283314,16.18,67,Trail,3.91
donaldlee,R095,15.12,182,Road,4.17,4,2025-05-04 11:36:36.254457,15.12,182,Road,4.84
donaldlee,R046,5.37,206,Road,3.99,1,2025-08-13 00:18:32.049084,5.37,206,Road,3.13
donaldlee,R025,26.19,249,Road,5.13,1,2025-09-25 14:34:31.569778,26.19,249,Road,7.73
donaldlee,R003,13.8,216,Road,4.75,3,2025-01-07 06:18:29.437928,13.8,216,Road,4.92
donaldlee,R039,1.0,47,Road,4.45,1,2025-09-15 01:47:18.926162,1.0,47,Road,-0.09
donaldlee,R070,11.34,109,Trail,4.4,1,2025-05-12 06:14:46.393943,11.34,109,Trail,3.36
donaldlee,R075,9.4,145,Road,3.66,1,2025-09-10 04:12:09.010071,9.4,145,Road,3.33
donaldlee,R098,11.19,137,Trail,4.23,1,2025-09-22 23:28:04.132532,11.19,137,Trail,3.6
donaldlee,R004,18.91,171,Trail,4.22,3,2025-09-06 21:00:15.393467,18.91,171,Trail,5.5
donaldlee,R065,11.51,120,Trail,3.91,1,2024-11-02 21:35:37.604210,11.51,120,Trail,3.51
donaldlee,R004,18.91,171,Trail,4.38,3,2025-09-25 02:44:31.862435,18.91,171,Trail,5.5
donaldlee,R094,11.45,17,Trail,4.68,1,2025-09-23 11:03:31.161780,11.45,17,Trail,2.46
donaldlee,R028,19.33,205,Track,3.78,3,2025-01-09 13:24:40.370584,19.33,205,Track,5.92
donaldlee,R054,11.77,0,Road,4.31,1,2024-11-07 20:20:00.322027,11.77,0,Road,2.24
donaldlee,R051,17.09,156,Road,5.11,4,2025-03-29 14:39:15.174959,17.09,156,Road,4.98
donaldlee,R091,9.73,23,Mixed,4.46,1,2024-12-24 14:38:34.828118,9.73,23,Mixed,2.18
donaldlee,R059,11.53,18,Trail,4.51,1,2024-10-25 06:50:25.091089,11.53,18,Trail,2.49
donaldlee,R069,8.51,58,Road,5.12,1,2025-07-23 03:04:04.154258,8.51,58,Road,2.28
donaldlee,R072,7.57,0,Road,4.66,1,2025-01-07 01:19:26.268059,7.57,0,Road,1.12
donaldlee,R097,14.16,0,Trail,5.22,3,2025-06-16 23:33:10.656543,14.16,0,Trail,2.74
donaldlee,R053,8.94,128,Road,4.32,1,2025-03-03 10:43:44.443517,8.94,128,Road,3.07
donaldlee,R098,11.19,137,Trail,4.68,1,2025-05-23 04:18:46.880161,11.19,137,Trail,3.6
donaldlee,R082,11.49,0,Trail,4.46,1,2025-09-11 19:41:43.433811,11.49,0,Trail,1.49
donaldlee,R082,11.49,0,Trail,4.53,1,2025-03-07 12:46:11.453277,11.49,0,Trail,1.49
donaldlee,R031,10.04,204,Road,5.52,1,2025-05-20 12:44:40.434406,10.04,204,Road,4.04
donaldlee,R007,15.62,82,Road,5.03,5,2024-10-23 04:52:33.993820,15.62,82,Road,3.94
donaldlee,R018,10.64,190,Trail,4.15,1,2025-07-05 20:33:59.934457,10.64,190,Trail,4.03
donaldlee,R043,5.11,182,Road,5.04,1,2025-08-04 19:45:45.343190,5.11,182,Road,2.84
donaldlee,R055,16.18,67,Trail,4.66,5,2025-07-23 10:22:25.194355,16.18,67,Trail,3.91
donaldlee,R061,3.86,0,Road,4.52,1,2024-12-07 11:18:55.911114,3.86,0,Road,0.29
donaldlee,R077,8.23,0,Trail,4.4,1,2024-12-05 05:39:13.617358,8.23,0,Trail,1.36
donaldlee,R074,11.06,224,Road,4.22,1,2024-10-08 15:10:15.304544,11.06,224,Road,4.45
donaldlee,R010,21.86,0,Road,4.05,1,2025-06-18 02:33:38.831919,21.86,0,Road,4.33
donaldlee,R043,5.11,182,Road,4.7,1,2025-09-18 02:04:31.402178,5.11,182,Road,2.84
donaldlee,R042,13.7,139,Road,5.3,3,2024-11-08 18:08:10.805280,13.7,139,Road,4.13
donaldlee,R012,13.62,121,Road,5.11,3,2025-05-11 02:22:33.962810,13.62,121,Road,3.94
donaldlee,R076,17.92,15,Trail,4.61,4,2025-09-08 09:26:55.412080,17.92,15,Trail,3.73
donaldlee,R052,7.86,294,Mixed,5.13,1,2024-10-22 17:06:12.158092,7.86,294,Mixed,4.52
donaldlee,R002,15.43,218,Road,4.55,4,2025-07-15 01:06:09.211200,15.43,218,Road,5.27
donaldlee,R006,5.49,88,Trail,4.05,1,2025-04-02 14:27:36.124044,5.49,88,Trail,1.98
donaldlee,R024,10.76,50,Trail,5.15,1,2024-12-03 21:20:55.028476,10.76,50,Trail,2.65
donaldlee,R073,10.2,66,Road,5.26,1,2025-03-23 04:28:23.328458,10.2,66,Road,2.7
donaldlee,R027,6.8,93,Mixed,4.91,1,2024-10-09 14:44:14.247422,6.8,93,Mixed,2.29
donaldlee,R069,8.51,58,Road,3.44,1,2025-08-05 18:26:27.458034,8.51,58,Road,2.28
donaldlee,R048,1.36,14,Trail,4.75,1,2025-05-24 13:36:53.737922,1.36,14,Trail,0.41
donaldlee,R058,14.42,38,Trail,4.45,4,2025-07-07 00:57:05.373757,14.42,38,Trail,3.26
donaldlee,R027,6.8,93,Mixed,4.94,1,2025-08-28 03:17:29.021283,6.8,93,Mixed,2.29
donaldlee,R099,14.17,0,Road,4.38,3,2024-10-07 20:29:22.711186,14.17,0,Road,2.29
donaldlee,R075,9.4,145,Road,4.64,1,2025-09-10 23:45:59.177174,9.4,145,Road,3.33
gregoryramirez,R036,11.21,161,Road,3.88,1,2024-11-12 10:10:13.956082,11.21,161,Road,3.85
